Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
1,53,194.0,97.0,19.0,105.0,40.3,139.0
1,69,194.0,92.0,22.0,107.0,40.5,182.0
0,49,163.0,62.0,30.0,100.0,41.2,175.0
0,22,174.0,66.0,11.0,89.0,40.2,45.0
0,23,167.0,64.0,20.0,96.0,40.3,98.0
0,53,179.0,78.0,6.0,89.0,39.5,27.0
1,49,201.0,105.0,21.0,102.0,40.7,144.0
1,46,187.0,83.0,19.0,100.0,40.5,112.0
1,24,180.0,83.0,10.0,89.0,40.0,32.0
0,53,182.0,75.0,19.0,102.0,40.3,113.0
0,48,181.0,72.0,6.0,89.0,39.4,27.0
1,45,182.0,88.0,14.0,95.0,39.8,73.0
0,29,152.0,53.0,7.0,87.0,38.9,29.0
0,48,151.0,48.0,21.0,105.0,40.6,137.0
0,68,158.0,59.0,4.0,91.0,38.9,21.0
0,25,156.0,49.0,21.0,98.0,40.3,113.0
0,34,165.0,66.0,26.0,115.0,40.8,185.0
1,46,194.0,88.0,1.0,80.0,37.6,3.0
1,29,174.0,76.0,25.0,97.0,40.5,112.0
0,37,157.0,55.0,19.0,100.0,40.7,109.0
1,48,188.0,86.0,11.0,91.0,39.6,52.0
1,36,187.0,92.0,12.0,86.0,40.0,42.0
0,54,166.0,68.0,12.0,94.0,40.1,62.0
1,28,200.0,106.0,6.0,94.0,39.5,28.0
1,40,209.0,116.0,4.0,86.0,39.1,17.0
0,31,175.0,73.0,10.0,87.0,39.3,40.0
1,29,196.0,92.0,20.0,92.0,40.6,82.0
0,76,153.0,55.0,14.0,93.0,40.0,79.0
0,31,170.0,64.0,26.0,98.0,40.6,137.0
0,21,174.0,63.0,1.0,84.0,38.0,4.0
1,32,179.0,78.0,12.0,88.0,39.7,40.0
1,25,196.0,102.0,14.0,87.0,39.9,47.0
0,71,153.0,56.0,11.0,94.0,40.0,62.0
0,68,159.0,59.0,5.0,87.0,39.4,24.0
1,59,178.0,83.0,5.0,90.0,39.2,25.0
1,46,187.0,89.0,29.0,105.0,40.8,197.0
0,23,161.0,56.0,7.0,85.0,39.7,27.0
1,25,197.0,99.0,12.0,92.0,39.8,49.0
0,38,168.0,66.0,2.0,78.0,38.5,6.0
1,24,189.0,97.0,18.0,99.0,40.5,90.0
0,67,163.0,67.0,15.0,99.0,40.4,90.0
0,20,173.0,69.0,1.0,84.0,37.9,4.0
0,53,151.0,49.0,27.0,105.0,41.0,179.0
0,54,159.0,65.0,22.0,102.0,40.6,134.0
0,54,169.0,62.0,22.0,103.0,40.5,137.0
0,50,160.0,60.0,14.0,103.0,40.2,87.0
0,22,169.0,66.0,6.0,83.0,38.9,21.0
1,33,210.0,117.0,25.0,112.0,40.7,196.0
1,52,177.0,77.0,23.0,99.0,40.4,136.0
0,48,159.0,62.0,21.0,100.0,40.5,122.0
0,48,153.0,55.0,29.0,115.0,40.8,218.0
1,78,183.0,83.0,10.0,93.0,40.0,64.0
1,46,189.0,89.0,20.0,95.0,40.5,106.0
0,77,172.0,74.0,15.0,96.0,40.3,86.0
0,34,161.0,62.0,1.0,80.0,37.4,3.0
0,42,153.0,58.0,3.0,78.0,38.6,10.0
0,42,147.0,50.0,18.0,99.0,40.5,104.0
0,28,160.0,60.0,16.0,94.0,40.0,77.0
0,77,169.0,65.0,29.0,106.0,40.9,201.0
1,36,192.0,98.0,24.0,105.0,40.8,156.0
1,26,186.0,90.0,15.0,96.0,40.2,68.0
1,74,189.0,96.0,27.0,110.0,41.1,245.0
0,25,154.0,59.0,3.0,90.0,38.6,13.0
0,41,155.0,55.0,17.0,92.0,40.5,84.0
1,56,180.0,85.0,19.0,107.0,40.5,143.0
0,55,167.0,65.0,25.0,105.0,40.5,161.0
1,70,169.0,77.0,3.0,80.0,38.7,12.0
0,29,141.0,48.0,13.0,82.0,39.7,49.0
0,66,153.0,55.0,26.0,111.0,40.7,192.0
1,49,180.0,83.0,21.0,94.0,40.6,108.0
0,61,151.0,55.0,11.0,90.0,39.3,56.0
0,35,178.0,72.0,13.0,91.0,40.1,58.0
0,67,147.0,55.0,19.0,102.0,40.5,123.0
1,49,190.0,97.0,4.0,88.0,39.1,18.0
1,36,176.0,75.0,20.0,103.0,40.3,114.0
0,75,155.0,61.0,21.0,107.0,40.6,148.0
0,36,161.0,63.0,13.0,92.0,40.3,61.0
0,60,151.0,54.0,7.0,84.0,39.7,31.0
1,39,198.0,100.0,22.0,94.0,40.7,111.0
0,20,150.0,49.0,6.0,89.0,39.2,26.0
0,48,180.0,71.0,14.0,91.0,40.2,66.0
0,57,170.0,72.0,26.0,103.0,40.3,160.0
0,32,172.0,71.0,15.0,86.0,40.3,59.0
0,63,160.0,57.0,8.0,90.0,39.4,41.0
0,79,160.0,60.0,16.0,96.0,40.2,95.0
0,29,170.0,68.0,8.0,87.0,39.7,32.0
0,55,191.0,84.0,9.0,89.0,39.3,40.0
1,31,177.0,78.0,19.0,95.0,40.6,82.0
0,23,165.0,66.0,24.0,102.0,40.6,133.0
0,49,175.0,70.0,17.0,101.0,40.5,99.0
1,41,178.0,74.0,8.0,80.0,39.7,20.0
0,37,151.0,51.0,30.0,115.0,40.9,221.0
0,26,176.0,73.0,24.0,104.0,40.5,137.0
1,50,174.0,76.0,25.0,107.0,40.9,175.0
1,20,176.0,73.0,2.0,84.0,38.3,4.0
0,77,178.0,73.0,9.0,84.0,39.8,40.0
1,21,193.0,97.0,19.0,98.0,40.3,90.0
0,22,174.0,73.0,20.0,103.0,40.4,110.0
1,46,193.0,98.0,1.0,79.0,37.8,3.0
0,29,172.0,71.0,4.0,86.0,38.8,15.0
0,33,158.0,61.0,21.0,107.0,40.8,132.0
0,28,164.0,59.0,9.0,90.0,39.5,40.0
1,27,189.0,82.0,6.0,84.0,39.3,15.0
1,54,189.0,89.0,15.0,99.0,40.2,94.0
1,46,166.0,68.0,6.0,79.0,39.1,15.0
0,33,156.0,60.0,23.0,101.0,40.8,131.0
0,34,157.0,61.0,27.0,106.0,41.1,168.0
0,24,157.0,56.0,11.0,95.0,40.0,54.0
1,38,172.0,75.0,12.0,95.0,40.1,55.0
0,69,166.0,64.0,24.0,107.0,41.0,166.0
1,38,177.0,82.0,6.0,86.0,39.4,20.0
1,68,187.0,91.0,16.0,98.0,40.3,110.0
0,52,172.0,73.0,16.0,92.0,40.3,78.0
1,29,190.0,93.0,11.0,92.0,39.7,45.0
1,27,190.0,98.0,24.0,105.0,40.0,146.0
0,26,169.0,61.0,6.0,87.0,39.3,24.0
1,22,188.0,83.0,28.0,113.0,40.7,188.0
1,27,185.0,85.0,9.0,86.0,39.6,26.0
0,28,161.0,59.0,13.0,88.0,40.0,55.0
0,73,153.0,56.0,9.0,84.0,39.7,42.0
1,70,191.0,96.0,17.0,99.0,40.2,123.0
1,52,184.0,85.0,6.0,89.0,39.2,28.0
1,29,177.0,79.0,8.0,86.0,39.5,23.0
1,33,191.0,96.0,6.0,91.0,39.1,25.0
0,39,151.0,56.0,17.0,107.0,40.2,110.0
0,61,167.0,63.0,10.0,93.0,39.9,53.0
0,23,176.0,66.0,10.0,95.0,39.8,48.0
1,71,182.0,91.0,9.0,92.0,39.7,55.0
0,67,159.0,61.0,8.0,86.0,39.3,37.0
0,54,177.0,75.0,10.0,91.0,39.7,48.0
0,26,164.0,55.0,1.0,80.0,37.5,3.0
0,39,158.0,54.0,26.0,94.0,40.7,133.0
0,71,158.0,59.0,23.0,110.0,41.0,169.0
0,78,165.0,66.0,20.0,107.0,40.6,141.0
1,78,172.0,74.0,28.0,103.0,41.0,216.0
1,49,203.0,102.0,17.0,93.0,40.4,92.0
1,38,162.0,64.0,20.0,98.0,40.3,96.0
0,65,166.0,67.0,13.0,96.0,40.2,73.0
0,55,165.0,67.0,11.0,97.0,40.1,61.0
1,33,194.0,101.0,7.0,76.0,39.8,14.0
1,38,184.0,80.0,5.0,88.0,39.0,18.0
1,53,175.0,73.0,14.0,94.0,40.0,72.0
0,26,181.0,73.0,24.0,104.0,40.6,137.0
1,27,206.0,106.0,13.0,89.0,40.1,50.0
1,21,183.0,83.0,3.0,73.0,38.7,2.0
1,30,206.0,106.0,6.0,92.0,39.2,27.0
1,79,184.0,87.0,24.0,104.0,40.6,197.0
1,20,182.0,81.0,3.0,89.0,38.4,9.0
0,49,168.0,70.0,15.0,98.0,39.9,83.0
1,71,175.0,82.0,18.0,89.0,40.4,98.0
0,71,176.0,72.0,11.0,92.0,39.4,57.0
0,24,169.0,62.0,14.0,98.0,40.3,72.0
1,37,190.0,92.0,25.0,119.0,41.0,214.0
1,32,191.0,95.0,3.0,79.0,38.5,7.0
1,47,193.0,99.0,17.0,92.0,40.4,87.0
0,30,148.0,46.0,29.0,111.0,40.8,200.0
0,78,174.0,71.0,6.0,86.0,39.2,28.0
1,37,190.0,88.0,13.0,97.0,39.8,67.0
0,36,163.0,62.0,24.0,105.0,40.8,147.0
1,49,189.0,88.0,21.0,92.0,40.4,104.0
0,22,166.0,63.0,26.0,109.0,40.6,164.0
0,50,165.0,61.0,12.0,91.0,40.4,59.0
0,31,163.0,59.0,16.0,90.0,40.5,72.0
0,76,138.0,45.0,23.0,95.0,40.7,138.0
0,50,159.0,55.0,12.0,85.0,39.9,52.0
0,26,157.0,54.0,19.0,97.0,40.6,99.0
1,30,177.0,82.0,24.0,103.0,40.6,134.0
1,25,190.0,91.0,24.0,116.0,40.5,180.0
0,26,170.0,63.0,9.0,88.0,39.8,37.0
1,25,206.0,111.0,3.0,91.0,38.8,12.0
0,61,162.0,63.0,14.0,96.0,40.2,78.0
1,67,184.0,88.0,26.0,106.0,41.0,207.0
1,55,174.0,70.0,3.0,89.0,38.6,13.0
0,26,160.0,54.0,26.0,113.0,40.9,180.0
0,34,156.0,56.0,17.0,93.0,40.3,83.0
0,33,161.0,60.0,8.0,95.0,39.5,40.0
0,21,172.0,58.0,1.0,79.0,37.5,3.0
0,62,174.0,70.0,10.0,97.0,39.6,56.0
0,46,161.0,59.0,14.0,101.0,40.2,83.0
0,67,169.0,72.0,18.0,103.0,40.7,114.0
0,24,144.0,46.0,8.0,90.0,39.4,36.0
0,79,153.0,56.0,22.0,98.0,40.7,137.0
0,63,160.0,63.0,8.0,90.0,39.3,40.0
1,52,203.0,104.0,7.0,91.0,39.4,37.0
0,42,165.0,65.0,3.0,79.0,38.6,10.0
0,59,169.0,65.0,25.0,112.0,40.6,181.0
0,71,149.0,49.0,9.0,90.0,39.7,48.0
0,31,161.0,67.0,4.0,79.0,38.7,13.0
0,44,176.0,71.0,3.0,85.0,38.7,12.0
0,20,173.0,70.0,16.0,92.0,40.4,70.0
1,28,189.0,87.0,10.0,85.0,39.9,29.0
0,48,150.0,53.0,17.0,93.0,40.4,88.0
1,20,190.0,88.0,13.0,84.0,40.3,31.0
0,35,173.0,73.0,26.0,101.0,40.8,144.0
0,62,160.0,64.0,7.0,80.0,39.4,27.0
0,35,178.0,69.0,15.0,89.0,40.2,65.0
1,37,194.0,91.0,4.0,84.0,38.7,13.0
1,23,185.0,89.0,27.0,109.0,40.7,170.0
1,49,170.0,73.0,11.0,86.0,40.1,41.0
0,63,167.0,64.0,22.0,105.0,40.7,145.0
1,23,186.0,88.0,3.0,79.0,38.6,5.0
0,36,177.0,80.0,8.0,95.0,39.7,39.0
1,21,177.0,82.0,25.0,108.0,40.9,147.0
0,56,148.0,52.0,17.0,99.0,40.0,102.0
1,23,180.0,78.0,6.0,83.0,39.5,13.0
1,59,190.0,90.0,27.0,100.0,40.6,181.0
0,53,173.0,74.0,28.0,104.0,40.8,173.0
1,46,173.0,81.0,13.0,88.0,40.2,53.0
0,40,158.0,59.0,10.0,89.0,40.0,45.0
0,44,196.0,94.0,15.0,90.0,40.3,63.0
1,35,172.0,75.0,22.0,98.0,40.9,108.0
1,59,191.0,97.0,9.0,86.0,39.7,43.0
1,77,182.0,85.0,6.0,80.0,39.2,27.0
0,74,163.0,62.0,23.0,102.0,40.8,149.0
1,42,173.0,74.0,16.0,97.0,40.3,81.0
0,34,164.0,67.0,3.0,82.0,38.8,11.0
0,51,165.0,63.0,17.0,95.0,40.2,90.0
0,41,148.0,53.0,29.0,111.0,40.9,203.0
0,38,153.0,52.0,19.0,100.0,40.4,110.0
0,28,163.0,65.0,8.0,87.0,39.2,32.0
1,51,175.0,77.0,18.0,96.0,40.5,98.0
1,24,171.0,77.0,5.0,86.0,39.1,13.0
1,75,191.0,93.0,24.0,103.0,40.6,192.0
0,29,169.0,71.0,1.0,84.0,38.0,4.0
0,55,145.0,55.0,15.0,101.0,40.1,92.0
0,25,161.0,59.0,30.0,103.0,40.8,173.0
0,70,167.0,64.0,22.0,97.0,40.4,129.0
0,30,170.0,64.0,6.0,86.0,39.0,24.0
1,55,195.0,106.0,10.0,91.0,40.0,55.0
1,20,179.0,79.0,28.0,107.0,40.9,158.0
0,25,162.0,69.0,28.0,101.0,41.2,152.0
0,39,160.0,56.0,16.0,94.0,40.4,81.0
1,39,189.0,88.0,9.0,83.0,39.8,28.0
1,29,167.0,71.0,2.0,77.0,37.9,3.0
0,26,159.0,55.0,15.0,96.0,40.1,76.0
0,37,170.0,65.0,2.0,79.0,38.3,7.0
0,30,163.0,64.0,25.0,98.0,40.6,131.0
0,21,165.0,60.0,28.0,105.0,40.4,165.0
1,48,187.0,86.0,27.0,106.0,41.1,189.0
1,37,181.0,76.0,5.0,79.0,39.6,11.0
0,22,154.0,53.0,22.0,106.0,40.5,135.0
1,45,174.0,83.0,27.0,94.0,40.9,134.0
0,70,164.0,67.0,5.0,81.0,39.1,21.0
0,65,169.0,65.0,30.0,105.0,40.8,198.0
1,25,182.0,77.0,20.0,102.0,40.2,102.0
0,56,183.0,80.0,20.0,102.0,40.8,118.0
0,39,191.0,80.0,15.0,93.0,40.1,70.0
0,66,160.0,55.0,10.0,81.0,39.9,42.0
0,33,167.0,67.0,17.0,99.0,40.0,91.0
1,62,176.0,84.0,20.0,99.0,40.3,131.0
1,35,179.0,86.0,25.0,109.0,40.9,170.0
1,52,197.0,99.0,3.0,80.0,38.6,11.0
1,78,175.0,78.0,4.0,84.0,38.7,20.0
1,72,177.0,80.0,7.0,82.0,39.2,31.0
1,27,171.0,73.0,17.0,102.0,40.2,87.0
0,44,167.0,67.0,21.0,97.0,40.3,112.0
0,30,169.0,61.0,3.0,86.0,38.9,12.0
0,64,167.0,67.0,14.0,87.0,40.3,65.0
0,30,169.0,64.0,18.0,97.0,39.9,93.0
0,53,165.0,63.0,12.0,93.0,40.0,62.0
1,54,177.0,78.0,26.0,109.0,41.2,196.0
0,51,151.0,58.0,5.0,83.0,38.9,21.0
0,23,159.0,59.0,8.0,91.0,39.9,36.0
1,45,190.0,94.0,10.0,84.0,39.7,37.0
0,64,161.0,61.0,7.0,89.0,39.4,35.0
0,61,174.0,73.0,25.0,117.0,40.6,193.0
0,54,145.0,46.0,5.0,82.0,39.0,21.0
0,20,166.0,58.0,8.0,88.0,39.9,33.0
0,52,159.0,65.0,7.0,93.0,39.1,36.0
0,36,173.0,68.0,27.0,108.0,40.8,172.0
1,45,179.0,78.0,24.0,114.0,40.6,189.0
1,52,185.0,79.0,26.0,106.0,41.0,183.0
0,67,160.0,61.0,5.0,79.0,38.9,20.0
0,33,179.0,82.0,10.0,91.0,39.7,43.0
1,35,203.0,109.0,12.0,94.0,40.1,61.0
1,37,195.0,97.0,18.0,97.0,40.4,96.0
0,78,166.0,65.0,12.0,94.0,39.9,68.0
0,25,167.0,60.0,4.0,92.0,39.0,18.0
0,58,159.0,52.0,16.0,96.0,40.5,91.0
1,23,184.0,82.0,17.0,87.0,40.4,48.0
1,63,199.0,105.0,2.0,74.0,38.5,7.0
1,56,185.0,85.0,19.0,95.0,40.4,108.0
1,50,183.0,89.0,23.0,96.0,40.4,130.0
0,32,160.0,54.0,2.0,87.0,38.3,8.0
0,28,155.0,54.0,11.0,87.0,40.2,46.0
0,20,156.0,53.0,28.0,102.0,41.0,158.0
1,20,189.0,89.0,6.0,82.0,39.4,12.0
0,73,157.0,62.0,11.0,98.0,40.2,66.0
1,37,189.0,88.0,5.0,88.0,38.9,19.0
0,59,157.0,57.0,26.0,101.0,40.6,161.0
0,54,161.0,64.0,21.0,95.0,40.7,112.0
0,27,156.0,62.0,19.0,103.0,40.3,109.0
1,51,172.0,72.0,14.0,102.0,40.5,87.0
1,28,183.0,87.0,15.0,100.0,40.3,77.0
0,70,162.0,63.0,27.0,98.0,41.0,161.0
1,20,192.0,87.0,3.0,89.0,38.7,9.0
0,71,164.0,64.0,14.0,94.0,40.4,78.0
1,24,178.0,82.0,12.0,94.0,40.1,47.0
0,36,171.0,64.0,9.0,90.0,39.8,41.0
0,33,175.0,70.0,21.0,104.0,40.6,123.0
0,30,159.0,53.0,10.0,95.0,39.7,51.0
0,23,166.0,68.0,4.0,77.0,39.0,11.0
0,38,162.0,62.0,20.0,94.0,40.3,100.0
1,29,189.0,94.0,6.0,95.0,39.3,28.0
0,36,176.0,74.0,23.0,108.0,40.8,145.0
1,74,177.0,81.0,28.0,112.0,40.9,253.0
0,66,172.0,71.0,25.0,99.0,41.0,147.0
0,37,149.0,51.0,6.0,93.0,39.3,30.0
0,66,154.0,56.0,23.0,106.0,40.8,158.0
1,51,185.0,94.0,24.0,96.0,40.7,139.0
0,40,172.0,69.0,5.0,89.0,39.0,22.0
0,26,158.0,55.0,19.0,98.0,40.1,101.0
0,29,182.0,76.0,5.0,86.0,39.1,19.0
0,25,161.0,60.0,2.0,78.0,38.4,6.0
0,28,163.0,62.0,19.0,93.0,40.4,89.0
1,51,178.0,88.0,12.0,92.0,40.2,61.0
1,31,191.0,93.0,14.0,94.0,40.1,63.0
0,36,181.0,76.0,4.0,77.0,39.1,12.0
1,65,192.0,91.0,23.0,108.0,40.7,189.0
0,74,175.0,75.0,13.0,87.0,40.1,61.0
0,36,156.0,57.0,13.0,98.0,40.3,71.0
0,21,160.0,56.0,9.0,86.0,39.9,35.0
0,42,172.0,69.0,30.0,108.0,41.0,194.0
1,41,184.0,91.0,23.0,113.0,40.4,180.0
0,29,157.0,53.0,2.0,84.0,38.3,8.0
1,24,177.0,79.0,28.0,104.0,40.7,151.0
0,41,158.0,59.0,20.0,98.0,40.6,110.0
1,44,183.0,88.0,8.0,88.0,39.5,33.0
1,66,197.0,101.0,7.0,81.0,39.3,31.0
0,74,162.0,63.0,3.0,84.0,39.2,14.0
1,54,201.0,109.0,27.0,106.0,40.9,210.0
1,20,179.0,78.0,4.0,85.0,38.6,9.0
1,56,200.0,101.0,28.0,112.0,40.9,241.0
0,64,158.0,57.0,4.0,83.0,38.7,17.0
0,31,147.0,48.0,17.0,91.0,40.5,81.0
0,29,178.0,68.0,5.0,77.0,39.2,15.0
0,28,154.0,54.0,14.0,93.0,40.2,67.0
1,29,182.0,84.0,19.0,101.0,40.4,100.0
0,56,170.0,76.0,7.0,87.0,39.3,31.0
1,78,193.0,94.0,17.0,97.0,40.3,123.0
0,35,153.0,57.0,29.0,114.0,40.8,207.0
0,60,170.0,71.0,3.0,82.0,38.1,12.0
0,23,171.0,67.0,25.0,112.0,40.5,165.0
1,25,191.0,85.0,25.0,105.0,40.7,143.0
0,54,170.0,70.0,6.0,84.0,39.2,25.0
0,32,168.0,64.0,18.0,96.0,40.5,91.0
1,52,172.0,82.0,29.0,111.0,40.9,228.0
0,42,157.0,55.0,14.0,91.0,40.6,68.0
1,38,179.0,86.0,15.0,108.0,40.3,102.0
0,53,155.0,55.0,24.0,103.0,40.6,152.0
0,43,161.0,63.0,19.0,101.0,40.3,110.0
0,25,184.0,82.0,20.0,93.0,40.8,88.0
1,64,188.0,93.0,18.0,102.0,40.2,132.0
0,46,163.0,60.0,11.0,93.0,39.9,56.0
0,21,176.0,68.0,21.0,105.0,39.9,121.0
1,65,199.0,99.0,26.0,107.0,40.8,214.0
1,23,173.0,74.0,24.0,93.0,40.6,85.0
1,37,176.0,83.0,3.0,88.0,38.6,11.0
0,31,145.0,52.0,9.0,84.0,39.8,35.0
0,38,144.0,48.0,17.0,98.0,40.1,95.0
1,58,175.0,80.0,14.0,93.0,40.1,75.0
1,53,177.0,80.0,15.0,98.0,40.0,88.0
1,71,210.0,121.0,25.0,111.0,40.6,240.0
0,26,160.0,58.0,14.0,95.0,39.9,69.0
1,48,173.0,75.0,14.0,93.0,40.2,67.0
0,56,155.0,60.0,3.0,84.0,38.7,13.0
0,35,173.0,68.0,29.0,108.0,40.4,184.0
1,43,173.0,74.0,12.0,89.0,39.9,47.0
1,28,190.0,93.0,10.0,84.0,39.6,29.0
1,35,189.0,97.0,10.0,102.0,40.2,60.0
1,35,198.0,95.0,13.0,99.0,40.3,71.0
1,76,211.0,116.0,25.0,110.0,40.8,240.0
1,39,187.0,94.0,3.0,84.0,38.6,10.0
1,29,182.0,81.0,18.0,99.0,40.7,88.0
1,26,196.0,96.0,13.0,89.0,40.3,47.0
1,22,191.0,91.0,28.0,120.0,40.9,223.0
1,46,190.0,99.0,3.0,85.0,38.7,12.0
1,34,188.0,83.0,14.0,93.0,40.2,60.0
1,25,187.0,79.0,4.0,85.0,38.9,10.0
0,32,165.0,63.0,21.0,104.0,40.5,125.0
0,27,150.0,57.0,29.0,99.0,40.9,157.0
1,22,183.0,85.0,10.0,89.0,39.9,31.0
0,45,164.0,58.0,16.0,103.0,40.3,98.0
1,21,186.0,88.0,20.0,110.0,40.3,127.0
1,21,186.0,89.0,26.0,106.0,40.7,149.0
0,24,159.0,62.0,24.0,109.0,40.7,152.0
1,20,180.0,77.0,16.0,95.0,40.2,61.0
0,59,173.0,68.0,29.0,111.0,41.0,206.0
1,29,179.0,79.0,18.0,96.0,40.6,79.0
1,32,189.0,93.0,8.0,84.0,39.3,24.0
0,73,183.0,79.0,15.0,91.0,40.0,76.0
0,47,179.0,78.0,8.0,86.0,39.4,33.0
0,39,175.0,70.0,29.0,110.0,41.1,192.0
1,71,185.0,92.0,29.0,113.0,40.6,269.0
1,22,175.0,77.0,2.0,79.0,38.4,3.0
1,47,187.0,87.0,16.0,103.0,40.2,104.0
1,25,180.0,81.0,7.0,84.0,39.5,17.0
1,65,161.0,68.0,29.0,102.0,40.8,198.0
1,69,183.0,87.0,27.0,112.0,41.0,241.0
1,30,179.0,85.0,28.0,110.0,40.6,188.0
0,54,163.0,65.0,3.0,80.0,38.8,11.0
0,67,156.0,55.0,28.0,115.0,40.8,220.0
0,30,173.0,67.0,3.0,83.0,38.6,11.0
1,69,188.0,89.0,6.0,88.0,39.4,32.0
0,34,168.0,66.0,17.0,100.0,40.5,94.0
0,47,161.0,67.0,25.0,103.0,40.5,151.0
0,25,167.0,62.0,29.0,97.0,40.8,147.0
1,49,170.0,70.0,13.0,95.0,40.3,65.0
0,22,148.0,48.0,29.0,106.0,40.9,179.0
0,36,153.0,57.0,28.0,113.0,41.0,198.0
1,30,202.0,109.0,26.0,102.0,40.5,156.0
0,20,157.0,57.0,6.0,82.0,39.1,21.0
1,75,181.0,81.0,15.0,97.0,40.2,102.0
1,34,187.0,91.0,26.0,110.0,40.9,183.0
1,37,178.0,88.0,7.0,86.0,39.2,24.0
0,29,164.0,58.0,21.0,94.0,40.8,103.0
0,63,142.0,49.0,25.0,92.0,41.0,135.0
0,21,173.0,68.0,29.0,112.0,40.7,189.0
0,23,163.0,65.0,22.0,103.0,40.5,124.0
0,42,169.0,68.0,16.0,97.0,40.6,85.0
0,52,182.0,77.0,4.0,86.0,38.8,17.0
1,27,193.0,92.0,21.0,97.0,40.6,100.0
1,21,183.0,88.0,7.0,94.0,39.4,27.0
0,33,151.0,50.0,15.0,95.0,40.0,78.0
1,56,189.0,98.0,6.0,83.0,39.2,25.0
1,21,197.0,101.0,30.0,108.0,41.0,189.0
1,54,170.0,72.0,4.0,88.0,38.5,17.0
0,31,157.0,61.0,26.0,115.0,40.7,185.0
0,54,167.0,71.0,9.0,96.0,39.4,48.0
1,61,188.0,86.0,25.0,107.0,40.4,194.0
1,48,179.0,78.0,10.0,85.0,40.1,36.0
0,40,158.0,55.0,16.0,84.0,40.1,65.0
1,44,190.0,96.0,21.0,99.0,40.6,125.0
1,35,167.0,68.0,12.0,95.0,39.8,52.0
0,77,153.0,54.0,12.0,88.0,40.0,62.0
1,61,187.0,96.0,17.0,90.0,40.3,92.0
0,30,159.0,58.0,10.0,87.0,39.9,42.0
0,44,169.0,62.0,22.0,103.0,40.5,133.0
0,29,138.0,45.0,13.0,101.0,40.1,76.0
0,24,169.0,68.0,21.0,103.0,40.3,118.0
1,25,190.0,95.0,3.0,85.0,38.4,9.0
0,30,159.0,56.0,15.0,105.0,40.5,92.0
1,78,195.0,104.0,18.0,96.0,40.7,132.0
0,21,177.0,76.0,20.0,106.0,40.6,116.0
1,74,185.0,83.0,17.0,100.0,40.2,124.0
0,55,176.0,71.0,27.0,106.0,40.8,174.0
1,72,193.0,103.0,13.0,87.0,39.9,73.0
0,47,171.0,67.0,10.0,96.0,40.1,53.0
1,28,207.0,103.0,10.0,96.0,40.1,49.0
0,21,155.0,58.0,25.0,105.0,40.7,148.0
0,55,160.0,64.0,30.0,105.0,40.8,193.0
0,20,180.0,74.0,13.0,94.0,40.1,59.0
1,46,193.0,92.0,9.0,87.0,40.2,37.0
1,27,184.0,84.0,21.0,99.0,40.6,102.0
1,25,197.0,93.0,25.0,97.0,40.9,117.0
1,51,177.0,74.0,11.0,94.0,40.0,56.0
1,40,180.0,82.0,14.0,88.0,40.1,53.0
0,24,166.0,68.0,18.0,92.0,40.4,80.0
0,20,170.0,69.0,6.0,87.0,39.2,23.0
0,40,162.0,60.0,27.0,109.0,40.4,180.0
1,28,187.0,95.0,27.0,102.0,40.8,152.0
0,43,149.0,56.0,21.0,103.0,40.5,129.0
0,52,171.0,69.0,10.0,96.0,40.0,54.0
1,38,178.0,81.0,26.0,110.0,40.6,182.0
1,26,185.0,85.0,15.0,93.0,40.2,59.0
1,59,189.0,96.0,2.0,84.0,38.5,9.0
1,31,204.0,101.0,8.0,95.0,39.6,39.0
1,76,185.0,94.0,15.0,85.0,40.1,80.0
0,56,171.0,69.0,25.0,107.0,40.7,165.0
0,26,167.0,63.0,24.0,99.0,40.9,127.0
0,21,167.0,67.0,23.0,111.0,40.7,148.0
0,64,182.0,83.0,25.0,105.0,40.9,158.0
1,59,187.0,90.0,1.0,81.0,37.4,4.0
1,30,171.0,72.0,18.0,101.0,40.5,91.0
0,30,148.0,53.0,18.0,89.0,40.5,80.0
0,69,191.0,88.0,6.0,82.0,38.8,23.0
0,21,183.0,73.0,27.0,103.0,40.8,149.0
1,34,164.0,74.0,6.0,85.0,39.3,17.0
1,78,203.0,110.0,24.0,110.0,40.8,229.0
0,74,178.0,71.0,20.0,101.0,40.5,125.0
0,53,172.0,70.0,25.0,102.0,40.6,150.0
1,44,179.0,82.0,6.0,87.0,39.3,23.0
0,67,175.0,72.0,13.0,95.0,40.3,71.0
1,27,202.0,104.0,17.0,92.0,40.3,72.0
0,41,166.0,66.0,22.0,93.0,40.9,107.0
0,35,147.0,47.0,15.0,90.0,40.3,71.0
1,35,171.0,81.0,18.0,96.0,40.4,85.0
0,57,170.0,75.0,28.0,113.0,40.7,201.0
1,66,192.0,90.0,2.0,79.0,37.9,8.0
0,28,146.0,50.0,25.0,97.0,41.0,133.0
0,79,164.0,66.0,17.0,99.0,40.3,105.0
0,68,150.0,56.0,19.0,107.0,40.4,133.0
0,29,184.0,79.0,23.0,90.0,40.6,96.0
1,48,187.0,96.0,8.0,80.0,39.6,26.0
0,62,161.0,65.0,11.0,88.0,39.5,52.0
0,23,159.0,54.0,6.0,86.0,39.5,24.0
1,26,190.0,87.0,23.0,100.0,40.7,116.0
0,43,144.0,49.0,12.0,83.0,39.9,49.0
